X,Y,Z,S,I_Raw,I_Pro,I_DoG,N,Gain,X_in_px,Y_in_px,Z_in_px,X_um,Y_um,Z_um,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_abs_in_px,Y_abs_in_px,Z_abs_in_px,X_abs_um,Y_abs_um,Z_abs_um,S_um,X_ref_in_px,Y_ref_in_px,Z_ref_in_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px,ID
31.0,72.0,6.0,2.0,1276.0,258.1151184318229,130.00414826886163,1.0,-0.33008144958121793,138.0,320.0,6.0,62.0,144.0,12.0,31.0,125.0,6.0,138.0,556.0,6.0,62.0,250.0,12.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,585
4.0,72.0,27.0,2.0,1201.0,183.1151184318229,122.91902489971903,1.0,-0.1966973125181345,18.0,320.0,27.0,8.0,144.0,54.0,4.0,125.0,27.0,18.0,556.0,27.0,8.0,250.0,54.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,586
3.0,72.0,19.0,2.0,1020.0,2.115118431822907,0.33446317531351455,1.0,-0.7269222022739595,13.0,320.0,19.0,6.0,144.0,38.0,3.0,125.0,19.0,13.0,556.0,19.0,6.0,250.0,38.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,587
20.0,71.0,32.0,2.0,1140.0,122.1151184318229,36.407755890456286,3.0,-0.5406624306289222,89.0,316.0,32.0,40.0,142.0,64.0,20.0,124.0,32.0,89.0,552.0,32.0,40.0,248.0,64.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,588
12.0,70.0,21.0,2.0,1072.0,54.11511843182291,12.516464362204863,3.0,-0.6243083583682566,53.0,311.0,21.0,24.0,140.0,42.0,12.0,123.0,21.0,53.0,547.0,21.0,24.0,246.0,42.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,589
44.0,69.0,31.0,2.0,1392.0,374.1151184318229,229.0660855178404,1.0,-0.240473396657909,196.0,307.0,31.0,88.0,138.0,62.0,44.0,122.0,31.0,196.0,543.0,31.0,88.0,244.0,62.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,590
37.0,69.0,22.0,2.0,1058.0,40.11511843182291,8.932889534024572,1.0,-0.6357491403016974,164.0,307.0,22.0,74.0,138.0,44.0,37.0,122.0,22.0,164.0,543.0,22.0,74.0,244.0,44.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,591
8.0,69.0,14.0,2.0,1069.0,51.11511843182291,9.697548821937511,2.0,-0.6810681307079867,36.0,307.0,14.0,16.0,138.0,28.0,8.0,122.0,14.0,36.0,543.0,14.0,16.0,244.0,28.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,592
4.0,69.0,29.0,2.0,1188.0,170.1151184318229,133.14524414670774,1.0,-0.12190803298779823,18.0,307.0,29.0,8.0,138.0,58.0,4.0,122.0,29.0,18.0,543.0,29.0,8.0,244.0,58.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,593
60.0,68.0,6.0,2.0,1115.0,97.1151184318229,56.62714492823379,1.0,-0.26334966468373305,267.0,302.0,6.0,120.0,136.0,12.0,60.0,121.0,6.0,267.0,538.0,6.0,120.0,242.0,12.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,594
59.0,68.0,13.0,2.0,1130.0,112.1151184318229,125.52146162867557,3.0,0.05641531784980081,262.0,302.0,13.0,118.0,136.0,26.0,59.0,121.0,13.0,262.0,538.0,13.0,118.0,242.0,26.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,595
49.0,68.0,43.0,2.0,1378.0,360.1151184318229,179.06276968278263,2.0,-0.3357933489856997,218.0,302.0,43.0,98.0,136.0,86.0,49.0,121.0,43.0,218.0,538.0,43.0,98.0,242.0,86.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,596
42.0,67.0,35.0,2.0,1496.0,478.1151184318229,267.68665806864925,1.0,-0.2821506558358814,187.0,298.0,35.0,84.0,134.0,70.0,42.0,120.0,35.0,187.0,534.0,35.0,84.0,240.0,70.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,597
29.0,67.0,45.0,2.0,1071.0,53.11511843182291,38.8143700952087,5.0,-0.15556214404923085,129.0,298.0,45.0,58.0,134.0,90.0,29.0,120.0,45.0,129.0,534.0,45.0,58.0,240.0,90.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,598
12.0,67.0,37.0,2.0,1100.0,82.1151184318229,25.93050988481346,1.0,-0.5200081615737007,53.0,298.0,37.0,24.0,134.0,74.0,12.0,120.0,37.0,53.0,534.0,37.0,24.0,240.0,74.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,599
4.0,67.0,32.0,2.0,1242.0,224.1151184318229,144.01287044557728,2.0,-0.21759347402656348,18.0,298.0,32.0,8.0,134.0,64.0,4.0,120.0,32.0,18.0,534.0,32.0,8.0,240.0,64.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,600
23.0,66.0,5.0,2.0,1118.0,100.1151184318229,36.149325905516534,3.0,-0.46942394134709975,102.0,293.0,5.0,46.0,132.0,10.0,23.0,119.0,5.0,102.0,529.0,5.0,46.0,238.0,10.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,601
50.0,65.0,48.0,2.0,1456.0,438.1151184318229,172.28311657809152,1.0,-0.4355058494712286,222.0,289.0,48.0,100.0,130.0,96.0,50.0,118.0,48.0,222.0,525.0,48.0,100.0,236.0,96.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,602
47.0,65.0,26.0,2.0,1341.0,323.1151184318229,195.9498412457577,1.0,-0.24498913828638025,209.0,289.0,26.0,94.0,130.0,52.0,47.0,118.0,26.0,209.0,525.0,26.0,94.0,236.0,52.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,603
2.0,65.0,18.0,2.0,1019.0,1.115118431822907,0.22851042980402014,1.0,-0.6598607899396723,9.0,289.0,18.0,4.0,130.0,36.0,2.0,118.0,18.0,9.0,525.0,18.0,4.0,236.0,36.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,604
62.0,64.0,26.0,2.0,1480.0,462.1151184318229,180.83935178438554,1.0,-0.4374738487359017,276.0,284.0,26.0,124.0,128.0,52.0,62.0,117.0,26.0,276.0,520.0,26.0,124.0,234.0,52.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,605
20.0,64.0,40.0,2.0,1076.0,58.11511843182291,13.315897316855807,1.0,-0.627167633631134,89.0,284.0,40.0,40.0,128.0,80.0,20.0,117.0,40.0,89.0,520.0,40.0,40.0,234.0,80.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,606
12.0,64.0,31.0,2.0,1182.0,164.1151184318229,66.44220373172725,4.0,-0.4236383116507987,53.0,284.0,31.0,24.0,128.0,62.0,12.0,117.0,31.0,53.0,520.0,31.0,24.0,234.0,62.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,607
8.0,64.0,18.0,2.0,1055.0,37.11511843182291,10.213109233988147,4.0,-0.5684136196223595,36.0,284.0,18.0,16.0,128.0,36.0,8.0,117.0,18.0,36.0,520.0,18.0,16.0,234.0,36.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,608
40.0,63.0,40.0,2.0,1493.0,475.1151184318229,303.03541005804374,2.0,-0.2211393580978851,178.0,280.0,40.0,80.0,126.0,80.0,40.0,116.0,40.0,178.0,516.0,40.0,80.0,232.0,80.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,609
33.0,63.0,14.0,2.0,1238.0,220.1151184318229,132.4281437870852,6.0,-0.248726848707406,147.0,280.0,14.0,66.0,126.0,28.0,33.0,116.0,14.0,147.0,516.0,14.0,66.0,232.0,28.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,610
4.0,63.0,37.0,2.0,1283.0,265.1151184318229,141.86457045198526,1.0,-0.30284201238117664,18.0,280.0,37.0,8.0,126.0,74.0,4.0,116.0,37.0,18.0,516.0,37.0,8.0,232.0,74.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,611
54.0,62.0,51.0,2.0,1674.0,656.1151184318229,281.7825677818688,1.0,-0.3991187484011617,240.0,276.0,51.0,108.0,124.0,102.0,54.0,115.0,51.0,240.0,512.0,51.0,108.0,230.0,102.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,612
39.0,62.0,30.0,2.0,1153.0,135.1151184318229,64.37458807604548,2.0,-0.35460742107506804,173.0,276.0,30.0,78.0,124.0,60.0,39.0,115.0,30.0,173.0,512.0,30.0,78.0,230.0,60.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,613
36.0,62.0,21.0,2.0,1133.0,115.1151184318229,41.1750864541393,1.0,-0.4730944721176498,160.0,276.0,21.0,72.0,124.0,42.0,36.0,115.0,21.0,160.0,512.0,21.0,72.0,230.0,42.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,614
58.0,61.0,10.0,2.0,1174.0,156.1151184318229,61.00582207748157,3.0,-0.4380475514302847,258.0,271.0,10.0,116.0,122.0,20.0,58.0,114.0,10.0,258.0,507.0,10.0,116.0,228.0,20.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,615
57.0,60.0,46.0,2.0,1397.0,379.1151184318229,161.1222229428468,1.0,-0.4035131946530736,253.0,267.0,46.0,114.0,120.0,92.0,57.0,113.0,46.0,253.0,503.0,46.0,114.0,226.0,92.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,616
48.0,60.0,12.0,2.0,1095.0,77.1151184318229,32.50516041800848,5.0,-0.4069498680524753,213.0,267.0,12.0,96.0,120.0,24.0,48.0,113.0,12.0,213.0,503.0,12.0,96.0,226.0,24.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,617
4.0,60.0,40.0,2.0,1293.0,275.1151184318229,156.21925424703116,1.0,-0.2756466252535699,18.0,267.0,40.0,8.0,120.0,80.0,4.0,113.0,40.0,18.0,503.0,40.0,8.0,226.0,80.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,618
44.0,59.0,6.0,2.0,1068.0,50.11511843182291,16.74256895445539,2.0,-0.49915799935695665,196.0,262.0,6.0,88.0,118.0,12.0,44.0,112.0,6.0,196.0,498.0,6.0,88.0,224.0,12.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,619
24.0,59.0,11.0,2.0,1081.0,63.11511843182291,18.038337518926486,3.0,-0.5554511558972022,107.0,262.0,11.0,48.0,118.0,22.0,24.0,112.0,11.0,107.0,498.0,11.0,48.0,224.0,22.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,620
18.0,58.0,3.0,2.0,1033.0,15.115118431822907,3.050328825668442,1.0,-0.6641614398554927,80.0,258.0,3.0,36.0,116.0,6.0,18.0,111.0,3.0,80.0,494.0,3.0,36.0,222.0,6.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,621
14.0,57.0,33.0,2.0,1078.0,60.11511843182291,23.634543568248194,2.0,-0.4355907115606478,62.0,253.0,33.0,28.0,114.0,66.0,14.0,110.0,33.0,62.0,489.0,33.0,28.0,220.0,66.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,622
12.0,56.0,2.0,2.0,1112.0,94.1151184318229,31.718935046533744,1.0,-0.4958608712070239,53.0,249.0,2.0,24.0,112.0,4.0,12.0,109.0,2.0,53.0,485.0,2.0,24.0,218.0,4.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,623
5.0,56.0,42.0,2.0,1245.0,227.1151184318229,176.73568202411735,4.0,-0.12474764529580747,22.0,249.0,42.0,10.0,112.0,84.0,5.0,109.0,42.0,22.0,485.0,42.0,10.0,218.0,84.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,624
61.0,55.0,52.0,2.0,1536.0,518.1151184318229,174.89511012766087,1.0,-0.4952596573034595,271.0,244.0,52.0,122.0,110.0,104.0,61.0,108.0,52.0,271.0,480.0,52.0,122.0,216.0,104.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,625
3.0,55.0,37.0,2.0,1159.0,141.1151184318229,51.34734501329128,1.0,-0.4664170447144427,13.0,244.0,37.0,6.0,110.0,74.0,3.0,108.0,37.0,13.0,480.0,37.0,6.0,216.0,74.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,626
45.0,54.0,11.0,2.0,1054.0,36.11511843182291,12.230720593284923,1.0,-0.4940321301722349,200.0,240.0,11.0,90.0,108.0,22.0,45.0,107.0,11.0,200.0,476.0,11.0,90.0,214.0,22.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,627
11.0,54.0,48.0,2.0,1321.0,303.1151184318229,176.47267563864037,3.0,-0.2640651917312467,49.0,240.0,48.0,22.0,108.0,96.0,11.0,107.0,48.0,49.0,476.0,48.0,22.0,214.0,96.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,628
62.0,53.0,17.0,2.0,1040.0,22.115118431822907,3.811605833589641,1.0,-0.705970889760686,276.0,236.0,17.0,124.0,106.0,34.0,62.0,106.0,17.0,276.0,472.0,17.0,124.0,212.0,34.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,629
48.0,52.0,54.0,2.0,1130.0,112.1151184318229,43.60950031447246,2.0,-0.43991514423906836,213.0,231.0,54.0,96.0,104.0,108.0,48.0,105.0,54.0,213.0,467.0,54.0,96.0,210.0,108.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,630
6.0,52.0,46.0,2.0,1291.0,273.1151184318229,153.83853832104342,2.0,-0.2793665734541779,27.0,231.0,46.0,12.0,104.0,92.0,6.0,105.0,46.0,27.0,467.0,46.0,12.0,210.0,92.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,631
19.0,51.0,10.0,2.0,1072.0,54.11511843182291,10.032303450240224,2.0,-0.6872110162530024,84.0,227.0,10.0,38.0,102.0,20.0,19.0,104.0,10.0,84.0,463.0,10.0,38.0,208.0,20.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,632
10.0,50.0,30.0,2.0,1195.0,177.1151184318229,70.93751958594657,5.0,-0.42804462671455323,44.0,222.0,30.0,20.0,100.0,60.0,10.0,103.0,30.0,44.0,458.0,30.0,20.0,206.0,60.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,633
64.0,49.0,59.0,2.0,1318.0,300.1151184318229,163.63209279177687,1.0,-0.294304790059944,284.0,218.0,59.0,128.0,98.0,118.0,64.0,102.0,59.0,284.0,454.0,59.0,128.0,204.0,118.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,634
22.0,49.0,58.0,2.0,1735.0,717.1151184318229,440.3443269069434,1.0,-0.2391192128929182,98.0,218.0,58.0,44.0,98.0,116.0,22.0,102.0,58.0,98.0,454.0,58.0,44.0,204.0,116.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,635
13.0,49.0,8.0,2.0,1086.0,68.1151184318229,20.12515675546586,5.0,-0.5438555305329569,58.0,218.0,8.0,26.0,98.0,16.0,13.0,102.0,8.0,58.0,454.0,8.0,26.0,204.0,16.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,636
30.0,47.0,12.0,2.0,1187.0,169.1151184318229,79.45336509222044,3.0,-0.3607124767727431,133.0,209.0,12.0,60.0,94.0,24.0,30.0,100.0,12.0,133.0,445.0,12.0,60.0,200.0,24.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,637
6.0,47.0,53.0,2.0,1165.0,147.1151184318229,102.91990943709264,1.0,-0.17675607042506156,27.0,209.0,53.0,12.0,94.0,106.0,6.0,100.0,53.0,27.0,445.0,53.0,12.0,200.0,106.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,638
14.0,46.0,58.0,2.0,1841.0,823.1151184318229,443.3036007857393,2.0,-0.2999099049015514,62.0,204.0,58.0,28.0,92.0,116.0,14.0,99.0,58.0,62.0,440.0,58.0,28.0,198.0,116.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,639
42.0,45.0,62.0,2.0,1941.0,923.1151184318229,299.55073948686277,1.0,-0.5100039188191929,187.0,200.0,62.0,84.0,90.0,124.0,42.0,98.0,62.0,187.0,436.0,62.0,84.0,196.0,124.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,640
11.0,45.0,36.0,2.0,1081.0,63.11511843182291,20.806509340866114,1.0,-0.5041442857323302,49.0,200.0,36.0,22.0,90.0,72.0,11.0,98.0,36.0,49.0,436.0,36.0,22.0,196.0,72.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,641
20.0,44.0,4.0,2.0,1022.0,4.115118431822907,1.0459925959456984,1.0,-0.5946637883518151,89.0,196.0,4.0,40.0,88.0,8.0,20.0,97.0,4.0,89.0,432.0,4.0,40.0,194.0,8.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,642
59.0,43.0,55.0,2.0,1687.0,669.1151184318229,274.45642317834444,1.0,-0.4182604899041456,262.0,191.0,55.0,118.0,86.0,110.0,59.0,96.0,55.0,262.0,427.0,55.0,118.0,192.0,110.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,643
13.0,42.0,14.0,2.0,1080.0,62.11511843182291,20.971099694975976,3.0,-0.4951966723778009,58.0,187.0,14.0,26.0,84.0,28.0,13.0,95.0,14.0,58.0,423.0,14.0,26.0,190.0,28.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,644
31.0,41.0,5.0,2.0,1087.0,69.1151184318229,14.860657876539895,1.0,-0.6460727478845592,138.0,182.0,5.0,62.0,82.0,10.0,31.0,94.0,5.0,138.0,418.0,5.0,62.0,188.0,10.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,645
39.0,39.0,55.0,2.0,1588.0,570.1151184318229,396.93552032537957,1.0,-0.1790801755004306,173.0,173.0,55.0,78.0,78.0,110.0,39.0,92.0,55.0,173.0,409.0,55.0,78.0,184.0,110.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,646
20.0,39.0,8.0,2.0,1049.0,31.115118431822907,10.310418770259917,1.0,-0.502219188132024,89.0,173.0,8.0,40.0,78.0,16.0,20.0,92.0,8.0,89.0,409.0,8.0,40.0,184.0,16.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,647
4.0,37.0,17.0,2.0,1055.0,37.11511843182291,15.662151679760612,3.0,-0.4064811746933044,18.0,164.0,17.0,8.0,74.0,34.0,4.0,90.0,17.0,18.0,400.0,17.0,8.0,180.0,34.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,648
13.0,36.0,19.0,2.0,1092.0,74.1151184318229,23.177081894132776,1.0,-0.5235572467991645,58.0,160.0,19.0,26.0,72.0,38.0,13.0,89.0,19.0,58.0,396.0,19.0,26.0,178.0,38.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,649
57.0,35.0,34.0,2.0,1589.0,571.1151184318229,335.43614660482575,1.0,-0.259973132150965,253.0,156.0,34.0,114.0,70.0,68.0,57.0,88.0,34.0,253.0,392.0,34.0,114.0,176.0,68.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,650
21.0,35.0,10.0,2.0,1090.0,72.1151184318229,33.99463790930483,1.0,-0.3592551885612306,93.0,156.0,10.0,42.0,70.0,20.0,21.0,88.0,10.0,93.0,392.0,10.0,42.0,176.0,20.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,651
32.0,34.0,11.0,2.0,1166.0,148.1151184318229,51.56477488116835,4.0,-0.4835256166694524,142.0,151.0,11.0,64.0,68.0,22.0,32.0,87.0,11.0,142.0,387.0,11.0,64.0,174.0,22.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,652
33.0,30.0,14.0,2.0,1134.0,116.1151184318229,34.66886926372188,1.0,-0.5401518451186811,147.0,133.0,14.0,66.0,60.0,28.0,33.0,83.0,14.0,147.0,369.0,14.0,66.0,166.0,28.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,653
22.0,30.0,10.0,2.0,1029.0,11.115118431822907,1.7685021460978314,1.0,-0.7254650375021762,98.0,133.0,10.0,44.0,60.0,20.0,22.0,83.0,10.0,98.0,369.0,10.0,44.0,166.0,20.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,654
48.0,29.0,55.0,2.0,1865.0,847.1151184318229,255.09727405750562,1.0,-0.5371177537182782,213.0,129.0,55.0,96.0,58.0,110.0,48.0,82.0,55.0,213.0,365.0,55.0,96.0,164.0,110.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,655
49.0,28.0,13.0,2.0,1249.0,231.1151184318229,145.89367655110695,1.0,-0.22604629657134284,218.0,124.0,13.0,98.0,56.0,26.0,49.0,81.0,13.0,218.0,360.0,13.0,98.0,162.0,26.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,656
63.0,27.0,58.0,2.0,1165.0,147.1151184318229,56.84449739720806,1.0,-0.44259066025248917,280.0,120.0,58.0,126.0,54.0,116.0,63.0,80.0,58.0,280.0,356.0,58.0,126.0,160.0,116.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,657
58.0,27.0,15.0,2.0,1363.0,345.1151184318229,196.9226998094156,1.0,-0.2733986700471387,258.0,120.0,15.0,116.0,54.0,30.0,58.0,80.0,15.0,258.0,356.0,15.0,116.0,160.0,30.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,658
5.0,27.0,28.0,2.0,1048.0,30.115118431822907,6.199565330658521,3.0,-0.6585642672144862,22.0,120.0,28.0,10.0,54.0,56.0,5.0,80.0,28.0,22.0,356.0,28.0,10.0,160.0,56.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,659
23.0,26.0,13.0,2.0,1041.0,23.115118431822907,12.0899812440491,1.0,-0.3131687536544582,102.0,116.0,13.0,46.0,52.0,26.0,23.0,79.0,13.0,102.0,352.0,13.0,46.0,158.0,26.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,660
38.0,24.0,55.0,2.0,1251.0,233.1151184318229,87.51656754601974,1.0,-0.4540990714681417,169.0,107.0,55.0,76.0,48.0,110.0,38.0,77.0,55.0,169.0,343.0,55.0,76.0,154.0,110.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,661
49.0,23.0,13.0,2.0,1129.0,111.1151184318229,17.79598198459914,1.0,-0.7239030319792057,218.0,102.0,13.0,98.0,46.0,26.0,49.0,76.0,13.0,218.0,338.0,13.0,98.0,152.0,26.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,662
34.0,22.0,59.0,2.0,1297.0,279.1151184318229,136.0571188101825,1.0,-0.34457506256192993,151.0,98.0,59.0,68.0,44.0,118.0,34.0,75.0,59.0,151.0,334.0,59.0,68.0,150.0,118.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,663
12.0,22.0,10.0,2.0,1154.0,136.1151184318229,51.07337759720528,7.0,-0.45431072228621255,53.0,98.0,10.0,24.0,44.0,20.0,12.0,75.0,10.0,53.0,334.0,10.0,24.0,150.0,20.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,664
57.0,20.0,10.0,2.0,1476.0,458.1151184318229,244.92703242535998,2.0,-0.3032365637629746,253.0,89.0,10.0,114.0,40.0,20.0,57.0,73.0,10.0,253.0,325.0,10.0,114.0,146.0,20.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,665
23.0,20.0,61.0,2.0,1816.0,798.1151184318229,428.53479024313464,1.0,-0.3012924271016443,102.0,89.0,61.0,46.0,40.0,122.0,23.0,73.0,61.0,102.0,325.0,61.0,46.0,146.0,122.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,666
2.0,19.0,55.0,2.0,1693.0,492.8345357307694,255.74226395430148,1.0,-0.31672404471553695,9.0,84.0,55.0,4.0,38.0,110.0,56.0,72.0,55.0,249.0,320.0,55.0,112.0,144.0,110.0,4.0,240.0,236.0,0.0,54.0,53.0,0.0,667
13.0,18.0,14.0,2.0,1153.0,135.1151184318229,52.005108511396145,1.0,-0.4441529987329814,58.0,80.0,14.0,26.0,36.0,28.0,13.0,71.0,14.0,58.0,316.0,14.0,26.0,142.0,28.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,668
15.0,16.0,62.0,2.0,938.0,-1.0,0.8890214767551887,1.0,-17.021504895934974,67.0,71.0,62.0,30.0,32.0,124.0,15.0,69.0,62.0,67.0,307.0,62.0,30.0,138.0,124.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,669
46.0,15.0,62.0,2.0,1782.0,764.1151184318229,420.12600812363536,1.0,-0.2904721872890288,204.0,67.0,62.0,92.0,30.0,124.0,46.0,68.0,62.0,204.0,303.0,62.0,92.0,136.0,124.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,670
14.0,15.0,4.0,2.0,1052.0,34.11511843182291,8.223191386077646,3.0,-0.6115484334898558,62.0,67.0,4.0,28.0,30.0,8.0,14.0,68.0,4.0,62.0,303.0,4.0,28.0,136.0,8.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,671
48.0,14.0,22.0,2.0,1584.0,566.1151184318229,306.25481768940523,1.0,-0.2978785604394171,213.0,62.0,22.0,96.0,28.0,44.0,48.0,67.0,22.0,213.0,298.0,22.0,96.0,134.0,44.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,672
61.0,13.0,9.0,2.0,1516.0,498.1151184318229,219.63101184105952,1.0,-0.38799806065814046,271.0,58.0,9.0,122.0,26.0,18.0,61.0,66.0,9.0,271.0,294.0,9.0,122.0,132.0,18.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,673
6.0,13.0,52.0,2.0,1269.0,251.1151184318229,147.66293780550066,2.0,-0.25942295221168105,27.0,58.0,52.0,12.0,26.0,104.0,6.0,66.0,52.0,27.0,294.0,52.0,12.0,132.0,104.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,674
16.0,12.0,21.0,2.0,1291.0,273.1151184318229,157.89059697925973,1.0,-0.2673387320227642,71.0,53.0,21.0,32.0,24.0,42.0,16.0,65.0,21.0,71.0,289.0,21.0,32.0,130.0,42.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,675
51.0,11.0,59.0,2.0,1224.0,206.1151184318229,100.55733807922,1.0,-0.3442036547837216,227.0,49.0,59.0,102.0,22.0,118.0,51.0,64.0,59.0,227.0,285.0,59.0,102.0,128.0,118.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,676
5.0,63.0,26.0,2.0,1082.0,80.94407653256155,16.292939127950643,1.0,-0.6648819584337123,22.0,280.0,26.0,10.0,126.0,52.0,59.0,63.0,26.0,262.0,280.0,26.0,118.0,126.0,52.0,4.0,240.0,0.0,0.0,54.0,0.0,0.0,677
23.0,10.0,36.0,2.0,1281.0,263.1151184318229,102.30791318885578,1.0,-0.4400576628401748,102.0,44.0,36.0,46.0,20.0,72.0,23.0,63.0,36.0,102.0,280.0,36.0,46.0,126.0,72.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,678
5.0,10.0,6.0,2.0,1048.0,30.115118431822907,8.01496498845246,1.0,-0.5795988747199767,22.0,44.0,6.0,10.0,20.0,12.0,5.0,63.0,6.0,22.0,280.0,6.0,10.0,126.0,12.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,679
26.0,7.0,42.0,2.0,1182.0,164.1151184318229,74.18784491404259,1.0,-0.3773653178926805,116.0,31.0,42.0,52.0,14.0,84.0,26.0,60.0,42.0,116.0,267.0,42.0,52.0,120.0,84.0,4.0,0.0,236.0,0.0,0.0,53.0,0.0,680
8.0,58.0,32.0,2.0,1014.0,12.944076532561553,3.339527415300627,3.0,-0.5898294473393819,36.0,258.0,32.0,16.0,116.0,64.0,62.0,58.0,32.0,276.0,258.0,32.0,124.0,116.0,64.0,4.0,240.0,0.0,0.0,54.0,0.0,0.0,681
