,X,Y,Z,S,I_Raw,I_Pro,I_DoG,X_abs_out_px,Y_abs_out_px,Z_abs_out_px,X_ref_out_px,Y_ref_out_px,Z_ref_out_px
1444,18.0,34.0,37.0,2.0,1778.0,577.8345357307694,264.68641161916764,72.0,87.0,37.0,54,53,0
1445,17.0,34.0,18.0,2.0,1639.0,438.8345357307694,223.2317296101213,71.0,87.0,18.0,54,53,0
1446,52.0,33.0,31.0,2.0,1785.0,584.8345357307694,332.46964632952853,106.0,86.0,31.0,54,53,0
1447,48.0,33.0,33.0,2.0,1937.0,736.8345357307694,358.2745307779093,102.0,86.0,33.0,54,53,0
1448,21.0,33.0,25.0,2.0,1568.0,367.8345357307694,226.78817019876973,75.0,86.0,25.0,54,53,0
1449,5.0,33.0,45.0,2.0,1576.0,375.8345357307694,160.77744235465101,59.0,86.0,45.0,54,53,0
1450,67.0,32.0,16.0,2.0,1632.0,431.8345357307694,199.04856355095154,121.0,85.0,16.0,54,53,0
1451,62.0,32.0,6.0,2.0,1589.0,388.8345357307694,250.4902266084058,116.0,85.0,6.0,54,53,0
1452,50.0,32.0,13.0,2.0,1285.0,84.8345357307694,25.266718071540062,104.0,85.0,13.0,54,53,0
1453,42.0,32.0,40.0,2.0,1744.0,543.8345357307694,334.4961748018114,96.0,85.0,40.0,54,53,0
1454,36.0,32.0,20.0,2.0,1397.0,196.8345357307694,105.87721168889016,90.0,85.0,20.0,54,53,0
1455,19.0,32.0,60.0,2.0,2131.0,930.8345357307694,506.74831666144337,73.0,85.0,60.0,54,53,0
1456,59.0,31.0,14.0,2.0,1882.0,681.8345357307694,258.18357000027913,113.0,84.0,14.0,54,53,0
1457,54.0,31.0,10.0,2.0,1154.0,-1.0,0.2187864478446908,108.0,84.0,10.0,54,53,0
1458,46.0,30.0,46.0,2.0,1744.0,543.8345357307694,181.67746913660952,100.0,83.0,46.0,54,53,0
1459,43.0,30.0,12.0,2.0,1367.0,166.8345357307694,79.95567251269388,97.0,83.0,12.0,54,53,0
1460,9.0,30.0,14.0,2.0,1953.0,752.8345357307694,391.23216686683304,63.0,83.0,14.0,54,53,0
1461,21.0,29.0,39.0,2.0,1619.0,418.8345357307694,255.3856651145292,75.0,82.0,39.0,54,53,0
1462,13.0,29.0,17.0,2.0,1866.0,665.8345357307694,351.53162363363515,67.0,82.0,17.0,54,53,0
1463,5.0,29.0,36.0,2.0,1718.0,517.8345357307694,237.82479643052608,59.0,82.0,36.0,54,53,0
1464,67.0,28.0,21.0,2.0,1903.0,702.8345357307694,438.57354805278334,121.0,81.0,21.0,54,53,0
1465,65.0,28.0,6.0,2.0,1332.0,131.8345357307694,57.794765732202045,119.0,81.0,6.0,54,53,0
1466,36.0,28.0,29.0,2.0,1481.0,280.8345357307694,186.2484640067508,90.0,81.0,29.0,54,53,0
1467,23.0,28.0,21.0,2.0,1469.0,268.8345357307694,146.0533905756738,77.0,81.0,21.0,54,53,0
1468,16.0,28.0,62.0,2.0,2181.0,980.8345357307694,378.8420076848008,70.0,81.0,62.0,54,53,0
1469,30.0,27.0,42.0,2.0,2143.0,942.8345357307694,467.25863978389674,84.0,80.0,42.0,54,53,0
1470,5.0,27.0,15.0,2.0,1356.0,155.8345357307694,77.48048300605771,59.0,80.0,15.0,54,53,0
1471,50.0,26.0,19.0,2.0,1315.0,114.8345357307694,47.69984438627757,104.0,79.0,19.0,54,53,0
1472,38.0,26.0,8.0,2.0,1467.0,266.8345357307694,185.8322689304048,92.0,79.0,8.0,54,53,0
1473,43.0,25.0,46.0,2.0,2309.0,1108.8345357307694,581.442503098692,97.0,78.0,46.0,54,53,0
1474,19.0,25.0,61.0,2.0,2135.0,934.8345357307694,357.9909934636947,73.0,78.0,61.0,54,53,0
1475,16.0,25.0,55.0,2.0,1441.0,240.8345357307694,165.08219234459418,70.0,78.0,55.0,54,53,0
1476,64.0,24.0,26.0,2.0,1855.0,654.8345357307694,303.6955827612175,118.0,77.0,26.0,54,53,0
1477,35.0,24.0,32.0,2.0,1565.0,364.8345357307694,238.58017374013073,89.0,77.0,32.0,54,53,0
1478,28.0,24.0,21.0,2.0,1780.0,579.8345357307694,315.68460798251397,82.0,77.0,21.0,54,53,0
1479,27.0,24.0,27.0,2.0,2083.0,882.8345357307694,380.09299236579955,81.0,77.0,27.0,54,53,0
1480,16.0,24.0,22.0,2.0,1376.0,175.8345357307694,99.04210653337373,70.0,77.0,22.0,54,53,0
1481,4.0,24.0,10.0,2.0,1481.0,280.8345357307694,196.74054568203385,58.0,77.0,10.0,54,53,0
1482,62.0,23.0,14.0,2.0,1791.0,590.8345357307694,243.57570003636704,116.0,76.0,14.0,54,53,0
1483,33.0,23.0,2.0,2.0,1221.0,20.834535730769403,2.5167075285262164,87.0,76.0,2.0,54,53,0
1484,8.0,23.0,48.0,2.0,1547.0,346.8345357307694,122.84230858343025,62.0,76.0,48.0,54,53,0
1485,5.0,23.0,23.0,2.0,1227.0,26.834535730769403,17.93586075607553,59.0,76.0,23.0,54,53,0
1486,2.0,23.0,58.0,2.0,2081.0,880.8345357307694,425.24608376840456,56.0,76.0,58.0,54,53,0
1487,16.0,22.0,10.0,2.0,1651.0,450.8345357307694,227.432071843858,70.0,75.0,10.0,54,53,0
1488,42.0,21.0,49.0,2.0,2193.0,992.8345357307694,437.95434239799334,96.0,74.0,49.0,54,53,0
1489,29.0,21.0,44.0,2.0,2042.0,841.8345357307694,393.77573526444985,83.0,74.0,44.0,54,53,0
1490,22.0,21.0,16.0,2.0,1550.0,349.8345357307694,225.56463626982617,76.0,74.0,16.0,54,53,0
1491,4.0,21.0,26.0,2.0,1235.0,34.8345357307694,15.490919857338891,58.0,74.0,26.0,54,53,0
1492,3.0,21.0,46.0,2.0,1773.0,572.8345357307694,303.2651520848028,57.0,74.0,46.0,54,53,0
1493,65.0,20.0,8.0,2.0,2011.0,810.8345357307694,329.11420437869197,119.0,73.0,8.0,54,53,0
1494,59.0,20.0,17.0,2.0,1705.0,504.8345357307694,230.40169070816015,113.0,73.0,17.0,54,53,0
1495,49.0,20.0,9.0,2.0,1479.0,278.8345357307694,143.76021912001937,103.0,73.0,9.0,54,53,0
1496,37.0,20.0,8.0,2.0,1861.0,660.8345357307694,407.0548626770297,91.0,73.0,8.0,54,53,0
1497,35.0,20.0,48.0,2.0,1960.0,759.8345357307694,360.17686972358644,89.0,73.0,48.0,54,53,0
1498,32.0,20.0,49.0,2.0,2005.0,804.8345357307694,362.7288713638637,86.0,73.0,49.0,54,53,0
1499,44.0,19.0,32.0,2.0,1240.0,39.8345357307694,9.239572733164339,98.0,72.0,32.0,54,53,0
1500,37.0,19.0,28.0,2.0,1150.0,-1.0,4.995453120290916,91.0,72.0,28.0,54,53,0
1501,36.0,19.0,37.0,2.0,2101.0,900.8345357307694,498.10166853072025,90.0,72.0,37.0,54,53,0
1502,32.0,19.0,56.0,2.0,1367.0,166.8345357307694,42.52392178921529,86.0,72.0,56.0,54,53,0
1503,26.0,19.0,27.0,2.0,2000.0,799.8345357307694,358.9076179585767,80.0,72.0,27.0,54,53,0
1504,2.0,19.0,55.0,2.0,1693.0,492.8345357307694,255.74226395430148,56.0,72.0,55.0,54,53,0
1505,60.0,18.0,27.0,2.0,1087.0,-1.0,0.4581161285578819,114.0,71.0,27.0,54,53,0
1506,16.0,18.0,20.0,2.0,1450.0,249.8345357307694,128.3752793494407,70.0,71.0,20.0,54,53,0
1507,13.0,18.0,59.0,2.0,1375.0,174.8345357307694,74.0445099501405,67.0,71.0,59.0,54,53,0
1508,39.0,17.0,14.0,2.0,1792.0,591.8345357307694,310.47654478923477,93.0,70.0,14.0,54,53,0
1509,23.0,17.0,20.0,2.0,1783.0,582.8345357307694,357.78403856805795,77.0,70.0,20.0,54,53,0
1510,63.0,16.0,3.0,2.0,2066.0,865.8345357307694,403.3611844389401,117.0,69.0,3.0,54,53,0
1511,16.0,16.0,13.0,2.0,1741.0,540.8345357307694,248.7940614548428,70.0,69.0,13.0,54,53,0
1512,2.0,16.0,61.0,2.0,1945.0,744.8345357307694,450.54203702425275,56.0,69.0,61.0,54,53,0
1513,51.0,15.0,13.0,2.0,1633.0,432.8345357307694,178.21935945692695,105.0,68.0,13.0,54,53,0
1514,33.0,15.0,42.0,2.0,2322.0,1121.8345357307694,463.2289345126219,87.0,68.0,42.0,54,53,0
1515,47.0,14.0,14.0,2.0,1732.0,531.8345357307694,194.91677664864585,101.0,67.0,14.0,54,53,0
1516,19.0,14.0,40.0,2.0,1462.0,261.8345357307694,183.24462816426015,73.0,67.0,40.0,54,53,0
1517,55.0,13.0,7.0,2.0,1668.0,467.8345357307694,247.69432261566402,109.0,66.0,7.0,54,53,0
1518,41.0,13.0,8.0,2.0,1800.0,599.8345357307694,283.94766313139087,95.0,66.0,8.0,54,53,0
1519,38.0,13.0,40.0,2.0,2125.0,924.8345357307694,377.1445041141308,92.0,66.0,40.0,54,53,0
1520,34.0,13.0,28.0,2.0,1070.0,-1.0,0.33534064934501584,88.0,66.0,28.0,54,53,0
1521,17.0,13.0,25.0,2.0,1445.0,244.8345357307694,132.4594367030801,71.0,66.0,25.0,54,53,0
1522,16.0,13.0,64.0,2.0,1265.0,64.8345357307694,19.91311062829346,70.0,66.0,64.0,54,53,0
1523,15.0,13.0,19.0,2.0,1441.0,240.8345357307694,108.3005254180898,69.0,66.0,19.0,54,53,0
1524,44.0,12.0,64.0,2.0,1261.0,60.8345357307694,21.667383358390367,98.0,65.0,64.0,54,53,0
1525,39.0,12.0,13.0,2.0,1791.0,590.8345357307694,312.59539191003813,93.0,65.0,13.0,54,53,0
1526,24.0,12.0,24.0,2.0,2142.0,941.8345357307694,573.5951187637261,78.0,65.0,24.0,54,53,0
1527,67.0,11.0,5.0,2.0,1933.0,732.8345357307694,238.69363724281467,121.0,64.0,5.0,54,53,0
1528,65.0,11.0,10.0,2.0,1887.0,686.8345357307694,248.6002455519371,119.0,64.0,10.0,54,53,0
1529,60.0,11.0,7.0,2.0,2042.0,841.8345357307694,310.07688832754394,114.0,64.0,7.0,54,53,0
1530,57.0,11.0,32.0,2.0,1962.0,761.8345357307694,438.8127133517559,111.0,64.0,32.0,54,53,0
1531,12.0,11.0,60.0,2.0,1410.0,209.8345357307694,103.67314233155382,66.0,64.0,60.0,54,53,0
1532,11.0,11.0,12.0,2.0,1544.0,343.8345357307694,115.19080431834018,65.0,64.0,12.0,54,53,0
1533,54.0,9.0,26.0,2.0,2268.0,1067.8345357307694,401.76120071174387,108.0,62.0,26.0,54,53,0
1534,53.0,9.0,20.0,2.0,2110.0,909.8345357307694,438.22340737556874,107.0,62.0,20.0,54,53,0
1535,54.0,8.0,36.0,2.0,2196.0,995.8345357307694,434.5997656786401,108.0,61.0,36.0,54,53,0
1536,50.0,8.0,27.0,2.0,2213.0,1012.8345357307694,443.8283204784177,104.0,61.0,27.0,54,53,0
1537,46.0,8.0,12.0,2.0,1763.0,562.8345357307694,271.6094083856525,100.0,61.0,12.0,54,53,0
1538,17.0,8.0,42.0,2.0,1451.0,250.8345357307694,153.37020405694602,71.0,61.0,42.0,54,53,0
1539,13.0,8.0,7.0,2.0,1843.0,642.8345357307694,318.203607646672,67.0,61.0,7.0,54,53,0
1540,62.0,7.0,6.0,2.0,2034.0,833.8345357307694,299.46484884577103,116.0,60.0,6.0,54,53,0
1541,53.0,7.0,14.0,2.0,1582.0,381.8345357307694,167.27273565037044,107.0,60.0,14.0,54,53,0
1542,26.0,7.0,30.0,2.0,2149.0,948.8345357307694,439.8898557989568,80.0,60.0,30.0,54,53,0
1543,57.0,6.0,9.0,2.0,1678.0,477.8345357307694,163.60743676553827,111.0,59.0,9.0,54,53,0
1544,40.0,6.0,7.0,2.0,1223.0,22.834535730769403,2.5805110305900083,94.0,59.0,7.0,54,53,0
1545,19.0,6.0,16.0,2.0,2176.0,975.8345357307694,399.72532024271044,73.0,59.0,16.0,54,53,0
1546,18.0,6.0,64.0,2.0,1488.0,287.8345357307694,129.6437511264925,72.0,59.0,64.0,54,53,0
1547,14.0,6.0,18.0,2.0,1749.0,548.8345357307694,217.48382559837307,68.0,59.0,18.0,54,53,0
1548,52.0,5.0,7.0,2.0,1738.0,537.8345357307694,227.35860761365583,106.0,58.0,7.0,54,53,0
1549,34.0,5.0,5.0,2.0,1799.0,598.8345357307694,242.84639201833977,88.0,58.0,5.0,54,53,0
1550,20.0,5.0,30.0,2.0,2385.0,1184.8345357307694,569.6282798618452,74.0,58.0,30.0,54,53,0
1551,20.0,5.0,9.0,2.0,1885.0,684.8345357307694,309.33589854829586,74.0,58.0,9.0,54,53,0
1552,54.0,4.0,36.0,2.0,2290.0,1089.8345357307694,489.34468975987363,108.0,57.0,36.0,54,53,0
1553,60.0,3.0,35.0,2.0,2039.0,838.8345357307694,335.6738522361779,114.0,56.0,35.0,54,53,0
1554,52.0,3.0,22.0,2.0,2326.0,1125.8345357307694,417.72126501889784,106.0,56.0,22.0,54,53,0
1555,53.0,2.0,26.0,2.0,2330.0,1129.8345357307694,494.2477104674125,107.0,55.0,26.0,54,53,0
1556,53.0,2.0,7.0,2.0,1617.0,416.8345357307694,237.603101133038,107.0,55.0,7.0,54,53,0
1557,34.0,2.0,5.0,2.0,1716.0,515.8345357307694,281.55339400507296,88.0,55.0,5.0,54,53,0
1558,31.0,2.0,8.0,2.0,1721.0,520.8345357307694,286.83858036993684,85.0,55.0,8.0,54,53,0
1559,12.0,2.0,9.0,2.0,1837.0,636.8345357307694,292.30257922139907,66.0,55.0,9.0,54,53,0
1560,12.0,2.0,5.0,2.0,1734.0,533.8345357307694,331.0928912531316,66.0,55.0,5.0,54,53,0
1561,6.0,2.0,7.0,2.0,1380.0,179.8345357307694,126.83433790700862,60.0,55.0,7.0,54,53,0
1562,42.0,70.0,20.0,3.0,2124.0,923.8345357307694,586.4339247430099,96.0,123.0,20.0,54,53,0
1563,25.0,70.0,60.0,3.0,1361.0,160.8345357307694,38.59060351988001,79.0,123.0,60.0,54,53,0
1564,17.0,68.0,43.0,3.0,1899.0,698.8345357307694,401.39600117738786,71.0,121.0,43.0,54,53,0
1565,15.0,68.0,60.0,3.0,2153.0,952.8345357307694,615.3377199315105,69.0,121.0,60.0,54,53,0
1566,53.0,65.0,13.0,3.0,1841.0,640.8345357307694,358.15117480493933,107.0,118.0,13.0,54,53,0
1567,14.0,64.0,27.0,3.0,1596.0,395.8345357307694,293.4447139325895,68.0,117.0,27.0,54,53,0
1568,62.0,63.0,14.0,3.0,1780.0,579.8345357307694,298.14022926013115,116.0,116.0,14.0,54,53,0
1569,59.0,63.0,42.0,3.0,1255.0,54.8345357307694,39.673266521300135,113.0,116.0,42.0,54,53,0
1570,53.0,62.0,20.0,3.0,1907.0,706.8345357307694,345.2312333646397,107.0,115.0,20.0,54,53,0
1571,65.0,60.0,31.0,3.0,1649.0,448.8345357307694,320.26191421461715,119.0,113.0,31.0,54,53,0
1572,56.0,60.0,28.0,3.0,1884.0,683.8345357307694,413.2848559140747,110.0,113.0,28.0,54,53,0
1573,45.0,60.0,21.0,3.0,1914.0,713.8345357307694,317.31612277553785,99.0,113.0,21.0,54,53,0
1574,36.0,60.0,36.0,3.0,1631.0,430.8345357307694,296.5387606061251,90.0,113.0,36.0,54,53,0
1575,20.0,60.0,42.0,3.0,1610.0,409.8345357307694,298.508479194892,74.0,113.0,42.0,54,53,0
1576,52.0,58.0,61.0,3.0,2275.0,1074.8345357307694,657.6386555733807,106.0,111.0,61.0,54,53,0
1577,43.0,56.0,14.0,3.0,1485.0,284.8345357307694,135.94420548477189,97.0,109.0,14.0,54,53,0
1578,38.0,56.0,48.0,3.0,1947.0,746.8345357307694,528.3764131427583,92.0,109.0,48.0,54,53,0
1579,25.0,55.0,18.0,3.0,1600.0,399.8345357307694,310.5557232447962,79.0,108.0,18.0,54,53,0
1580,58.0,54.0,14.0,3.0,2374.0,1173.8345357307694,564.9476196046683,112.0,107.0,14.0,54,53,0
1581,23.0,54.0,60.0,3.0,2214.0,1013.8345357307694,660.8103208860458,77.0,107.0,60.0,54,53,0
1582,3.0,54.0,42.0,3.0,1958.0,757.8345357307694,538.8684255979697,57.0,107.0,42.0,54,53,0
1583,46.0,51.0,17.0,3.0,1502.0,301.8345357307694,127.93699286903957,100.0,104.0,17.0,54,53,0
1584,6.0,50.0,56.0,3.0,1577.0,376.8345357307694,214.32689141507782,60.0,103.0,56.0,54,53,0
1585,43.0,49.0,28.0,3.0,2133.0,932.8345357307694,535.7993408453426,97.0,102.0,28.0,54,53,0
1586,52.0,48.0,4.0,3.0,1931.0,730.8345357307694,431.78000822720736,106.0,101.0,4.0,54,53,0
1587,22.0,47.0,19.0,3.0,1217.0,16.834535730769403,2.3788095536786362,76.0,100.0,19.0,54,53,0
1588,41.0,46.0,16.0,3.0,1516.0,315.8345357307694,223.45247864797207,95.0,99.0,16.0,54,53,0
1589,34.0,46.0,30.0,3.0,1876.0,675.8345357307694,464.64469087041476,88.0,99.0,30.0,54,53,0
1590,28.0,45.0,45.0,3.0,1414.0,213.8345357307694,51.493656917491684,82.0,98.0,45.0,54,53,0
1591,20.0,45.0,43.0,3.0,1393.0,192.8345357307694,97.85520202886134,74.0,98.0,43.0,54,53,0
1592,17.0,45.0,29.0,3.0,1917.0,716.8345357307694,542.6709364562734,71.0,98.0,29.0,54,53,0
1593,26.0,44.0,31.0,3.0,1566.0,365.8345357307694,230.6135678469215,80.0,97.0,31.0,54,53,0
1594,53.0,43.0,16.0,3.0,1750.0,549.8345357307694,336.22729558939415,107.0,96.0,16.0,54,53,0
1595,37.0,43.0,19.0,3.0,1491.0,290.8345357307694,216.99918252666166,91.0,96.0,19.0,54,53,0
1596,49.0,42.0,28.0,3.0,2110.0,909.8345357307694,495.72046483345684,103.0,95.0,28.0,54,53,0
1597,20.0,41.0,5.0,3.0,1244.0,43.8345357307694,2.2189944355460978,74.0,94.0,5.0,54,53,0
1598,10.0,41.0,37.0,3.0,1724.0,523.8345357307694,376.1057238207148,64.0,94.0,37.0,54,53,0
1599,64.0,39.0,30.0,3.0,2148.0,947.8345357307694,599.018019328496,118.0,92.0,30.0,54,53,0
1600,30.0,39.0,52.0,3.0,1307.0,106.8345357307694,49.83019865693057,84.0,92.0,52.0,54,53,0
1601,25.0,39.0,15.0,3.0,1475.0,274.8345357307694,49.03430418613198,79.0,92.0,15.0,54,53,0
1602,57.0,38.0,4.0,3.0,1106.0,-1.0,0.8616654151604098,111.0,91.0,4.0,54,53,0
1603,44.0,38.0,21.0,3.0,1909.0,708.8345357307694,436.84047349354177,98.0,91.0,21.0,54,53,0
1604,32.0,37.0,44.0,3.0,1780.0,579.8345357307694,200.14992210131922,86.0,90.0,44.0,54,53,0
1605,41.0,36.0,27.0,3.0,1933.0,732.8345357307694,436.78032844667183,95.0,89.0,27.0,54,53,0
1606,19.0,35.0,33.0,3.0,1807.0,606.8345357307694,400.1336470029635,73.0,88.0,33.0,54,53,0
1607,66.0,34.0,41.0,3.0,1239.0,38.8345357307694,3.566181341878515,120.0,87.0,41.0,54,53,0
1608,50.0,34.0,6.0,3.0,1295.0,94.8345357307694,16.077148503536907,104.0,87.0,6.0,54,53,0
1609,49.0,34.0,32.0,3.0,2042.0,841.8345357307694,521.823908824531,103.0,87.0,32.0,54,53,0
1610,43.0,34.0,58.0,3.0,2169.0,968.8345357307694,670.5167466850174,97.0,87.0,58.0,54,53,0
1611,30.0,34.0,28.0,3.0,1825.0,624.8345357307694,364.48159943276886,84.0,87.0,28.0,54,53,0
1612,61.0,33.0,14.0,3.0,2001.0,800.8345357307694,450.7675014441416,115.0,86.0,14.0,54,53,0
1613,18.0,33.0,20.0,3.0,1734.0,533.8345357307694,326.33460236415476,72.0,86.0,20.0,54,53,0
1614,6.0,33.0,46.0,3.0,1521.0,320.8345357307694,179.3839313016607,60.0,86.0,46.0,54,53,0
1615,5.0,33.0,36.0,3.0,1711.0,510.8345357307694,362.86454820829096,59.0,86.0,36.0,54,53,0
1616,50.0,32.0,13.0,3.0,1285.0,84.8345357307694,9.475970270353132,104.0,85.0,13.0,54,53,0
1617,8.0,32.0,13.0,3.0,1976.0,775.8345357307694,603.0712854276551,62.0,85.0,13.0,54,53,0
1618,47.0,31.0,46.0,3.0,1686.0,485.8345357307694,270.41043936272183,101.0,84.0,46.0,54,53,0
1619,39.0,27.0,8.0,3.0,1482.0,281.8345357307694,233.86625567936713,93.0,80.0,8.0,54,53,0
1620,31.0,27.0,43.0,3.0,2061.0,860.8345357307694,638.8068665417359,85.0,80.0,43.0,54,53,0
1621,50.0,26.0,19.0,3.0,1315.0,114.8345357307694,20.59246517542016,104.0,79.0,19.0,54,53,0
1622,44.0,24.0,47.0,3.0,2220.0,1019.8345357307694,671.2266166891282,98.0,77.0,47.0,54,53,0
1623,16.0,24.0,55.0,3.0,1444.0,243.8345357307694,155.15088265852302,70.0,77.0,55.0,54,53,0
1624,61.0,23.0,15.0,3.0,1790.0,589.8345357307694,372.7984126076978,115.0,76.0,15.0,54,53,0
1625,27.0,23.0,27.0,3.0,2110.0,909.8345357307694,593.0316631991043,81.0,76.0,27.0,54,53,0
1626,6.0,23.0,23.0,3.0,1228.0,27.834535730769403,8.364496882541491,60.0,76.0,23.0,54,53,0
1627,3.0,23.0,9.0,3.0,1534.0,333.8345357307694,277.2315520531182,57.0,76.0,9.0,54,53,0
1628,3.0,22.0,47.0,3.0,1710.0,509.8345357307694,378.35122118575754,57.0,75.0,47.0,54,53,0
1629,43.0,20.0,49.0,3.0,2233.0,1032.8345357307694,666.3418320964654,97.0,73.0,49.0,54,53,0
1630,44.0,19.0,32.0,3.0,1240.0,39.8345357307694,3.181201553445486,98.0,72.0,32.0,54,53,0
1631,32.0,19.0,56.0,3.0,1367.0,166.8345357307694,5.683214223060121,86.0,72.0,56.0,54,53,0
1632,38.0,18.0,10.0,3.0,1996.0,795.8345357307694,557.5207360053084,92.0,71.0,10.0,54,53,0
1633,17.0,16.0,13.0,3.0,1770.0,569.8345357307694,370.10168601159467,71.0,69.0,13.0,54,53,0
1634,63.0,15.0,4.0,3.0,2204.0,1003.8345357307694,541.0687425744253,117.0,68.0,4.0,54,53,0
1635,34.0,14.0,41.0,3.0,2381.0,1180.8345357307694,750.8916931566102,88.0,67.0,41.0,54,53,0
1636,8.0,13.0,9.0,3.0,1512.0,311.8345357307694,31.778860806776578,62.0,66.0,9.0,54,53,0
1637,44.0,12.0,64.0,3.0,1261.0,60.8345357307694,8.081233075905931,98.0,65.0,64.0,54,53,0
1638,19.0,11.0,41.0,3.0,1490.0,289.8345357307694,229.1046090881498,73.0,64.0,41.0,54,53,0
1639,12.0,11.0,60.0,3.0,1410.0,209.8345357307694,48.96832232419098,66.0,64.0,60.0,54,53,0
1640,47.0,8.0,13.0,3.0,1819.0,618.8345357307694,407.76634465532095,101.0,61.0,13.0,54,53,0
1641,63.0,7.0,8.0,3.0,2058.0,857.8345357307694,457.72876455641295,117.0,60.0,8.0,54,53,0
1642,13.0,7.0,6.0,3.0,1929.0,728.8345357307694,453.87320453417357,67.0,60.0,6.0,54,53,0
1643,21.0,6.0,30.0,3.0,2440.0,1239.8345357307694,833.7110201660363,75.0,59.0,30.0,54,53,0
1644,18.0,6.0,64.0,3.0,1488.0,287.8345357307694,64.471602237274,72.0,59.0,64.0,54,53,0
1645,20.0,5.0,16.0,3.0,2296.0,1095.8345357307694,645.2053056262974,74.0,58.0,16.0,54,53,0
1646,55.0,4.0,36.0,3.0,2405.0,1204.8345357307694,704.8467340266776,109.0,57.0,36.0,54,53,0
1647,53.0,3.0,7.0,3.0,1719.0,518.8345357307694,318.8472183900444,107.0,56.0,7.0,54,53,0
1648,52.0,3.0,26.0,3.0,2460.0,1259.8345357307694,757.5122076238674,106.0,56.0,26.0,54,53,0
1649,32.0,3.0,8.0,3.0,1706.0,505.8345357307694,381.2946809100963,86.0,56.0,8.0,54,53,0
1650,12.0,3.0,6.0,3.0,1901.0,700.8345357307694,458.6941069958356,66.0,56.0,6.0,54,53,0
1651,42.0,69.0,20.0,4.0,2073.0,872.8345357307694,679.869446441776,96.0,122.0,20.0,54,53,0
1652,17.0,69.0,42.0,4.0,1909.0,708.8345357307694,530.2081278902974,71.0,122.0,42.0,54,53,0
1653,15.0,67.0,60.0,4.0,2117.0,916.8345357307694,744.903621457138,69.0,120.0,60.0,54,53,0
1654,54.0,66.0,12.0,4.0,1784.0,583.8345357307694,454.9400066957766,108.0,119.0,12.0,54,53,0
1655,13.0,65.0,26.0,4.0,1604.0,403.8345357307694,350.5398454490011,67.0,118.0,26.0,54,53,0
1656,59.0,63.0,42.0,4.0,1255.0,54.8345357307694,24.84425331405088,113.0,116.0,42.0,54,53,0
1657,61.0,62.0,14.0,4.0,1856.0,655.8345357307694,400.2921632453399,115.0,115.0,14.0,54,53,0
1658,36.0,60.0,37.0,4.0,1609.0,408.8345357307694,342.33099862483084,90.0,113.0,37.0,54,53,0
1659,55.0,59.0,27.0,4.0,1908.0,707.8345357307694,538.6785433902198,109.0,112.0,27.0,54,53,0
1660,64.0,58.0,31.0,4.0,1692.0,491.8345357307694,407.42467465349284,118.0,111.0,31.0,54,53,0
1661,54.0,58.0,60.0,4.0,2178.0,977.8345357307694,932.8306092780434,108.0,111.0,60.0,54,53,0
1662,37.0,58.0,47.0,4.0,1945.0,744.8345357307694,670.5888129081071,91.0,111.0,47.0,54,53,0
1663,24.0,56.0,60.0,4.0,2222.0,1021.8345357307694,916.8810923395225,78.0,109.0,60.0,54,53,0
1664,25.0,55.0,18.0,4.0,1600.0,399.8345357307694,272.68733710890575,79.0,108.0,18.0,54,53,0
1665,59.0,52.0,15.0,4.0,2363.0,1162.8345357307694,811.4597056107723,113.0,105.0,15.0,54,53,0
1666,53.0,51.0,4.0,4.0,1968.0,767.8345357307694,634.8505052734454,107.0,104.0,4.0,54,53,0
1667,43.0,50.0,28.0,4.0,2171.0,970.8345357307694,710.5115330285303,97.0,103.0,28.0,54,53,0
1668,34.0,45.0,30.0,4.0,1856.0,655.8345357307694,614.1303715806237,88.0,98.0,30.0,54,53,0
1669,28.0,45.0,45.0,4.0,1414.0,213.8345357307694,26.900727001191107,82.0,98.0,45.0,54,53,0
1670,18.0,43.0,31.0,4.0,1964.0,763.8345357307694,649.7078944459789,72.0,96.0,31.0,54,53,0
1671,20.0,41.0,5.0,4.0,1244.0,43.8345357307694,0.8123737316623274,74.0,94.0,5.0,54,53,0
1672,12.0,40.0,39.0,4.0,1766.0,565.8345357307694,461.1378535092295,66.0,93.0,39.0,54,53,0
1673,65.0,38.0,29.0,4.0,2216.0,1015.8345357307694,870.2356067650311,119.0,91.0,29.0,54,53,0
1674,29.0,38.0,53.0,4.0,1342.0,141.8345357307694,30.919467514560456,83.0,91.0,53.0,54,53,0
1675,42.0,37.0,26.0,4.0,1984.0,783.8345357307694,546.8697391563205,96.0,90.0,26.0,54,53,0
1676,32.0,37.0,44.0,4.0,1780.0,579.8345357307694,109.4501283824262,86.0,90.0,44.0,54,53,0
1677,49.0,36.0,32.0,4.0,2112.0,911.8345357307694,678.2776296885644,103.0,89.0,32.0,54,53,0
1678,50.0,34.0,6.0,4.0,1295.0,94.8345357307694,6.867204429273188,104.0,87.0,6.0,54,53,0
1679,30.0,34.0,28.0,4.0,1825.0,624.8345357307694,235.81928773930483,84.0,87.0,28.0,54,53,0
1680,44.0,33.0,57.0,4.0,2163.0,962.8345357307694,879.6686193823159,98.0,86.0,57.0,54,53,0
1681,21.0,33.0,38.0,4.0,1751.0,550.8345357307694,500.8962636465244,75.0,86.0,38.0,54,53,0
1682,61.0,32.0,13.0,4.0,1969.0,768.8345357307694,600.464897802848,115.0,85.0,13.0,54,53,0
